"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 1";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79113083788";;;;;;;;;;;;;

"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"01.12.15";;;"13:17:54";;"79110642863";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"01.12.15";;;"13:21:37";;"78123363888";"6";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"01.12.15";;;"13:27:33";;"79110990985";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"01.12.15";;;"13:28:51";;"79117801223";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"01.12.15";;;"13:29:18";;"79117801223";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"01.12.15";;;"13:29:50";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"14:08:52";;"9117801223";"0.32";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"01.12.15";;;"14:18:54";;"79217241712";"3";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"01.12.15";;;"14:27:34";;"INTERNET";"1500";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"14:35:04";;"9212885901";"1.57";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"01.12.15";;;"15:04:14";;"79217241712";"0.47";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"01.12.15";;;"15:17:38";;"79212885908";"0.45";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"01.12.15";;;"15:27:34";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"15:45:22";;"79117801223";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"01.12.15";;;"15:59:39";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"16:03:05";;"79110642863";"5";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"01.12.15";;;"16:09:41";;"79113022737";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"01.12.15";;;"16:10:28";;"9113022737";"1.87";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"01.12.15";;;"16:18:16";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"16:54:41";;"79110990985";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"01.12.15";;;"16:57:01";;"79110990985";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"01.12.15";;;"16:59:05";;"79110990985";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"01.12.15";;;"17:11:41";;"INTERNET";"2000";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"17:15:02";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"17:17:46";;"79110642863";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"01.12.15";;;"17:27:24";;"79110642863";"3";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"01.12.15";;;"18:11:41";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"18:13:12";;"79118336244";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"01.12.15";;;"18:41:35";;"79110642863";"4";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;

"Место вызова - местонахождение абонента  при пользовании услугой ";;;;;;;;;;
"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 190";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79212885905";;;;;;;;;;;;;
"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"01.12.15";;;"19:08:33";;"INTERNET";"6000";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"20:08:33";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"21:08:33";;"INTERNET";"9250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"21:18:34";;"INTERNET";"11750";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"22:08:33";;"INTERNET";"6500";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"01.12.15";;;"23:08:33";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"00:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"01:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"02:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"03:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"04:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"05:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"06:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"07:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"08:08:47";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"08:18:54";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"09:18:54";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"09:54:30";;"79267046062";"2";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"02.12.15";;;"10:15:32";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"10:54:24";;"MegaFon";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"02.12.15";;;"11:11:49";;"79110642863";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"11:26:06";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;

"Место вызова - местонахождение абонента  при пользовании услугой ";;;;;;;;;;
"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 191";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79212885905";;;;;;;;;;;;;
"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"02.12.15";;;"11:26:26";;"780808";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"11:27:31";;"780808";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"11:56:15";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"12:04:11";;"79110642863";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"12:17:27";;"79110642863";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"12:46:37";;"INTERNET";"500";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"13:46:37";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"13:47:00";;"79110642863";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"13:55:28";;"9113102433";"1.88";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"02.12.15";;;"14:10:12";;"INTERNET";"7250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"14:18:11";;"79110990985";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"02.12.15";;;"14:18:13";;;"0";;"Минута";"Дополнительные услуги";"Мурманск";"0.00";;
"02.12.15";;;"14:19:09";;"79110990985";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"02.12.15";;;"14:19:44";;"79110990985";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"02.12.15";;;"14:20:27";;"79212885911";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"14:24:54";;"79110642863";"7";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"14:32:57";;"79110642863";"5";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"15:00:03";;"79110642863";"7";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"15:10:13";;"INTERNET";"10750";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"16:10:13";;"INTERNET";"250";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"16:21:20";;"79216671890";"1.75";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"02.12.15";;;"16:52:35";;"79110990985";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"02.12.15";;;"16:58:47";;"79113058863";"4";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"17:06:25";;"79110990985";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"02.12.15";;;"17:07:02";;"INTERNET";"5500";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.00";;
"02.12.15";;;"17:07:10";;"79110990985";"1";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"0.00";;
"02.12.15";;;"17:09:35";;"79212891221";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"02.12.15";;;"17:10:48";;"79110642863";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;

"Место вызова - местонахождение абонента  при пользовании услугой ";;;;;;;;;;
"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 192";;
